AÑO;MES;PARTIDA;NOMBRE_PARTIDA;CAPITULO;NOMBRE_CAPITULO;REGION_DESTINO;NOMBRE_REGION;PROVINCIA_DESTINO;NOMBRE_PROVINCIA;COMUNA_DESTINO;NOMBRE_COMUNA;MONEDA;CODIGO_BIP;NOMBRE_PROYECTO;MONTO_IDENTIFICADO;MONTO_DEVENGADO
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;3;PROVINCIA DE HUASCO;Sin registro;Sin registro;Pesos;30353380-0;CONSERVACION DE CAMINOS BASICOS 2016 2019 PROVINCIA DE HUASCO;0;17.533.660
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30062899-0;REPOSICION INFRAESTRUCTURA PORTUARIA CALETA CHANARAL DE ACEITUNO FREIRINA;0;90.940.379
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30132180-0;REPOSICION PLAZA DE ARMAS MANUEL ANTONIO MATTA, CHAÑARAL;0;25.800.000
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30259972-0;CONSTRUCCION CENTRO INTERPRETACION AMBIENTAL PARQUE NAC LLANOS DE CHALLE HUASCO;0;10.200.000
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30352974-0;CONSERVACION RUTA COSTERA C-10, SECTOR: CALDERA - BARRANQUILLA;0;2.432.238.364
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30353376-0;CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2019-2020;0;1.715.597.253
2020;5;5;Ministerio del Interior;63;Gobierno Regional Region III Atacama;3;REGIÓN DE ATACAMA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40016647-0;CONSERVACION UNIDAD ATENCION ONCOLOGICA HOSPITAL COPIAPO;0;60.285.519
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;30108069-0;CONSTRUCCION COMPLEJO DEPORTIVO Y OBRAS COMPLEMENTARIAS VEGAS SUR;0;6.942.330
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;30109140-0;AMPLIACION SERVICIO MEDICO LEGAL DE LA SERENA;0;959.283.298
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;30431172-0;CONSTRUCCION URBANIZACION BASICA LOCALIDAD DE ALTOVALSOL COMUNA LA SERENA;0;10.472.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;30481995-0;RESTAURACION MONUMENTO HISTORICO CASA PIERA, LA SERENA (DISENÑO);0;47.725.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;40001289-0;CONSERVACION FAROLES COLONIALES DE LA SERENA;0;446.252
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;40008745-0;CONSTRUCCION PLAZA DE ABASTOS EN LAS COMPANIAS LA SERENA;0;4.200.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;1;La Serena;Pesos;40013536-0;CONSTRUCCION CENTRO DE ESTIMULACION TEMPRANA PARA NINOS AS CON SINDROME DE DOWN LA SERENA;0;4.400.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;2;Coquimbo;Pesos;20169586-0;CONSTRUCCION EDIFICIO CONSISTORIAL DE COQUIMBO;0;2.069.624.112
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;2;Coquimbo;Pesos;30066098-0;CONSTRUCCION CESFAM II EN SECTOR TIERRAS BLANCAS COQUIMBO;0;41.394.766
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;2;Coquimbo;Pesos;30097621-0;HABILITACION CASA DE LA MEMORIA COMUNA DE COQUIMBO (EJECUCION);0;29.752.678
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;2;Coquimbo;Pesos;30100263-0;REPOSICION CUARTEL BICRIM COQUIMBO;0;1.526.593.496
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;2;Coquimbo;Pesos;30477535-0;CONSTRUCCION CANCHA SINTETICA COMPLEJO DEPORTIVO LAS ROSAS COQUIMBO;0;379.115.684
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;2;Coquimbo;Pesos;30484211-0;REPOSICION CUARTEL 1ra COMPANIA DE BOMBEROS SINDEMPART COQUIMBO;0;800.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;3;Andacollo;Pesos;30124513-0;AMPLIACION  EDIFICIO CONSISTORIAL, ANDACOLLO;0;23.129.316
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;5;Paihuano;Pesos;30101961-0;REPOSICION ESCUELA BASICA DE PISCO ELQUI, PAIHUANO;0;11.758.278
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;5;Paihuano;Pesos;40001384-0;REPOSICION PUEBLO ARTESANAL DE HORCON PAIHUANO;0;187.820.542
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;1;PROVINCIA DE ELQUI;6;Vicuña;Pesos;30461222-0;MEJORAMIENTO PLAZA EL TAMBO COMUNA DE VICUNA;0;216.474.996
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;2;Canela;Pesos;30098095-0;CONSTRUCCION INFR PESQUERA CALETA HUENTELAUQUEN CANELA;0;8.000.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;3;Los Vilos;Pesos;30123632-0;MEJORAMIENTO CALLE ELICURA ENTRE CALLES ARAUCO Y MILLARAY LOS VILOS;0;206.610.783
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;3;Los Vilos;Pesos;30487203-0;MEJORAMIENTO CANCHA DE FUTBOL WANDERS DE EL PERALITO COMUNA DE MONTE PATRIA;0;13.862.865
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;3;Los Vilos;Pesos;40007636-0;CONSERVACION CBC RUTA D955 S LO MUNOZ INFIERNILLO COMUNA LOS VILOS REGION DE COQUIMBO;0;683.308.153
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;4;Salamanca;Pesos;30139823-0;REPOSICION POSTA DE SALUD RURAL CUNCUMEN COMUNA DE SALAMANCA;0;5.190.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;4;Salamanca;Pesos;30139872-0;REPOSICION POSTA SALUD RURAL DE LLIMPO COMUNA DE SALAMANCA;0;17.400.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;4;Salamanca;Pesos;30479844-0;REPOSICION POSTA DE TAHUINCO COMUNA DE SALAMANCA;0;5.590.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;4;Salamanca;Pesos;40007605-0;CONSERVACION CBC RUTA D841 S ARBOLEDA GRANDE MANQUEHUA SALAMANCA REGION COQUIMBO;0;416.516.402
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;2;PROVINCIA DE CHOAPA;Sin registro;Sin registro;Pesos;30070093-0;NORMALIZACION HOSPITAL DR HUMBERTO ELORZA CORTES ILLAPEL;0;16.077.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;30045318-0;CONSTRUCCION III CESFAM URBANO OVALLE;0;4.805.994
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;30109832-0;REPOSICION COLEGIO YUNGAY DE EDUCACION ESPECIAL OVALLE;0;217.741.657
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;30375950-0;REPOSICION CUARTEL BICRIM OVALLE;0;38.520.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;30481521-0;RESTAURACION ESTRUCTURAL IGLESIA SAN VICENTE FERRER, OVALLE;0;10.100.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;30484182-0;CONSTRUCCION CUARTEL DE BOMBEROS CUARTA COMPANIA OVALLE;0;96.036.771
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;40007666-0;CONSERVACION CBC RUTA D540 S PUNILLA  FRAY JORGE COMUNA DE OVALLE REGION DE COQUIMBO;0;392.571.454
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;1;Ovalle;Pesos;40007720-0;CONSERVACION CBC RUTA D-535, S. CRUCE RUTA 5 - CRUCE D-505 CUESTA LAS SOSSAS, OVALLE;0;462.781.303
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;3;Monte Patria;Pesos;30484185-0;CONSTRUCCION P.T.A.S Y RED DE ALCANTARILLADO DE CAREN, COMUNA DE MONTE PATRIA;0;26.708.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;3;Monte Patria;Pesos;30487064-0;MEJORAMIENTO CANCHA DE FUTBOL LIGA AMATEUR RIO HUATULAME EL PALQUI COMUNA DE MONTE PATRIA;0;13.862.863
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;3;Monte Patria;Pesos;40000036-0;MEJORAMIENTO CANCHA FUTBOL CORRE Y VUELA EL PALQUI COMUNA DE MONTE PATRIA;0;13.862.865
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;3;Monte Patria;Pesos;40006932-0;REPOSICION ESTADIO MUNICIPAL, CIUDAD DE MONTE PATRIA;0;16.500.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;3;Monte Patria;Pesos;40006947-0;CONSTRUCCION POLIDEPORTIVO CIUDAD DE MONTE PATRIA MONTE PATRIA;0;34.800.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;3;Monte Patria;Pesos;40006948-0;CONSTRUCCION ESTRUCTURA TECHADA VARIOS ESTABLECIMIENTOS EDUCACIONALES MONTE PATRIA;0;596.289.950
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;4;Punitaqui;Pesos;30037147-0;MEJORAMIENTO CALLE CAUPOLICAN SECTOR CENTRO CIVICO PUNITAQUI;0;361.138.571
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;4;Punitaqui;Pesos;30100599-0;REPOSICION HOGAR MASCULINO PUNITAQUI;0;780.384.519
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;4;Punitaqui;Pesos;30109639-0;CONSTRUCCION ESPACIO RECREATIVO VILLA PUEBLO NUEVO PUNITAQUI;0;367.486.713
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;4;Punitaqui;Pesos;40000697-0;CONSERVACION CBC RUTA D701 SECTOR LAS RAMADAS EL CIENAGO PUNITAQUI;0;3.987.973
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;5;Río Hurtado;Pesos;30044384-0;REPOSICION CES FAMILIAR RIO HURTADO;0;10.180.210
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;5;Río Hurtado;Pesos;30150676-0;MEJORAMIENTO COMPLEJO DEPORTIVO DE PICHASCA RIO HURTADO;0;100.041.843
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;5;Río Hurtado;Pesos;30393924-0;MEJORAMIENTO PLAZA DE ARMAS DE PICHASCA COMUNA DE RIO HURTADO;0;116.032.513
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;3;PROVINCIA DE LIMARI;5;Río Hurtado;Pesos;40006060-0;MEJORAMIENTO ESPACIOS PUBLICOS SAN PEDRO RIO HURTADO;0;50.277.500
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30001032-0;REPOSICION CONSULTORIO GENERAL URBANO DE SAN JUAN;0;79.081.701
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30066711-0;MEJORAMIENTO CALETA GUAYACAN COQUIMBO;0;19.951.708
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30076607-0;MEJORAMIENTO PASEO SECTOR SUR COSTANERA LOS VILOS;0;673.818.021
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30077750-0;CONSTRUCCION CASA DE ACOGIDA DE COMBARBALA  COMBARBALA;0;187.478.974
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30081585-0;REPOSICION RETEN DE CARABINEROS CHANARAL ALTO, MONTE PATRIA;0;173.331.416
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30086926-0;CONSTRUCCION ESTADIO MUNICIPAL DE CANELA CANELA;0;14.250.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30109318-0;REPOSICION ESCUELAS DE PSICOLOGIA Y ENFERMERIA U LA SERENA;0;632.666.543
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30109398-0;REPOSICION PLAZA VILLA LOS LAGOS LOCALIDAD LAS RAMADAS PUNITAQUI;0;80.428.910
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30109725-0;MEJORAMIENTO RUTA 41CH SECTOR LA LAGUNA  LLANO LAS LIEBRES;0;64.784.880
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30109787-0;REPOSICION CUARTEL DE BOMBEROS DE CERRILLOS DE TAMAYA OVALLE;0;1.680.116
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30124186-0;MEJORAMIENTO CANCHA DE FUTBOL DE SERON RIO HURTADO;0;8.211.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30139673-0;MEJORAMIENTO CALLE MUNDO NUEVO, COMUNA DE SALAMANCA;0;422.504.169
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30150772-0;MEJORAMIENTO ESPACIOS PUBLICOS SERON RIO HURTADO;0;27.072.500
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30275183-0;CONSTRUCCION PASEO PEATONAL QUEBRADA EL CONSUELO COMUNA DE SALAMANCA;0;24.278.288
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30412672-0;CONSTRUCCION INFR PESQUERA ARTESANAL CALETA LA HERRADURA COQUIMBO;0;6.156.096
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30484021-0;MEJORAMIENTO CANCHAS FUTBOLITO Y DEPENDENCIAS PARQUE 18 DE SEPTIEMBRE COMUNA DE LA SERENA;0;274.487.480
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30484184-0;CONSTRUCCION P T A S Y RED DE ALCANTARILLADO EL TOME COMUNA MONTE PATRIA;0;46.529.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30484187-0;CONSTRUCCION P T A S Y RED DE ALCANTARILLADO DE RAPEL COMUNA MONTE PATRIA;0;47.019.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30484216-0;CONSERVACION PAVIMENTOS ANO 2017, REGION DE COQUIMBO;0;28.823.813
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30485976-0;CONSTRUCCION INTERCONEXION VIAL RUTA 41 CH - BORDE COSTERO PROV. ELQUI;0;147.239.800
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30486418-0;REPOSICION INSTITUTO DE REHABILITACION, TELETON, DE COQUIMBO;0;1.952.459.615
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002659-0;HABILITACION UNIDAD DE MEDICINA HIPERBARICA HOSPITAL DE COQUIMBO;0;25.221.609
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40003078-0;CONSTRUCCION MACRO DEPOSITO ARQUEOLOGICO REGIONAL REGION DE COQUIMBO;0;5.150.000
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40003557-0;CONSERVACION CBC RUTA D485 SECTOR HORCON ALCOHUAZ COMUNA DE PAIHUANO REGION DE COQUIMBO;0;549.116.955
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40010119-0;CONSTRUCCION CENTRO DE DIALISIS LOS VILOS;0;65.354.279
2020;5;5;Ministerio del Interior;64;Gobierno Regional Region IV Coquimbo;4;REGIÓN DE COQUIMBO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40012194-0;CONSTRUCCION CENTRO DEPORTIVO SAN RAMON   COMUNA DE LA SERENA;0;35.000
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;1;Valparaíso;Pesos;20102803-0;NORMALIZACION HOSPITAL CARLOS VAN BUREN VALPARAISO;0;53.828.520
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;1;Valparaíso;Pesos;30137492-0;CONSTRUCCION SEDE UV No 196 A LA EXPLANADA COMUNA DE VALPARAISO;0;8.713.303
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;1;Valparaíso;Pesos;30425222-0;NORMALIZACION HOSPITAL EDUARDO PEREIRA VALPARAISO;0;2.861.480
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;1;Valparaíso;Pesos;30442877-0;MEJORAMIENTO ESCUELA DE BELLAS ARTES MUNICIPALES, VALPARAISO (DISE¿¿?O);0;12.000.000
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;1;Valparaíso;Pesos;30467193-0;CONSERVACION VIAL Y REPARACION ESP. PUBLICOS AV. MATTA ETAPA 1 VALPO;0;55.291.883
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;1;Valparaíso;Pesos;40000170-0;CONSERVACION VIAL CALLE GUMERCINDO DIAZ (EX CANERIA) ENTRE CAMINO LA POLVORA Y TUPPER VALPO;0;79.682.168
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;3;Concón;Pesos;30408930-0;CONSERVACION ESCALAS BORDE COSTERO CONCON;0;34.739.165
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;3;Concón;Pesos;30459960-0;CONSTRUCCION CENTRO CULTURAL COMUNA DE CONCON;0;27.571.699
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;5;Puchuncaví;Pesos;30469836-0;CONSTRUCCION CIERRE VERTEDERO MUNICIPALPUCHUNCAVI;0;81.748.911
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;5;Puchuncaví;Pesos;30487902-0;AMPLIACION ALUMBRADO PUBLICO DIVERSOS CAMINOS PUBLICOS PUCHUNCAVI;0;229.120.116
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;7;Quintero;Pesos;40003284-0;MEJORAMIENTO PAVIMENTACION Y AGUAS LLUVIAS CALLE DAGOBERTO GODOY QUINTERO;0;62.769.340
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;9;Viña del Mar;Pesos;30444822-0;REPOSICION PAVIM CIRCUITO DE SAN JOSE A AMUNATEGUI RECREO VINA;0;977.288.691
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;9;Viña del Mar;Pesos;30465048-0;CONSTRUCCION PUENTE LOS CASTANOS ESTERO MARGA MARGA VINA DEL MAR;0;838.180.677
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;1;PROVINCIA DE VALPARAÍSO;9;Viña del Mar;Pesos;30482540-0;REPOSICION CUARTEL 8 CIA BOMBEROS VINA DEL MAR;0;56.845.069
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;3;PROVINCIA DE LOS ANDES;1;Los Andes;Pesos;30405274-0;CONSTRUCCION ALCANTARILLADO NUEVO RENACER VALLE DEL REAL LOS ANDES;0;376.227.340
2020;5;5;Ministerio del Interior;65;Gobierno Regional Region V Valparaiso;5;REGIÓN DE VALPARAISO;3;PROVINCIA DE LOS ANDES;1;Los Andes;Pesos;30469942-0;MEJORAMIENTO PLANTA DE TRATAMIENTO SECTOR RIO BLANCO LOS ANDES;0;317.278.105
